seq,chapter,sentence,slen,note,noun,verb,adj,adv,con,pron,punct,dt,other,text,pos
3427,41,78,22,,5,3,1,5,5,2,3,1,0,"Having been frequently in company with him since her return, agitation was pretty well over; the agitations of former partiality entirely so.","[('Having', 'VBG'), ('been', 'VBN'), ('frequently', 'RB'), ('in', 'IN'), ('company', 'NN'), ('with', 'IN'), ('him', 'PRP'), ('since', 'IN'), ('her', 'PRP$'), ('return', 'NN'), (',', ','), ('agitation', 'NN'), ('was', 'VBD'), ('pretty', 'RB'), ('well', 'RB'), ('over', 'IN'), (';', ':'), ('the', 'DT'), ('agitations', 'NNS'), ('of', 'IN'), ('former', 'JJ'), ('partiality', 'NN'), ('entirely', 'RB'), ('so', 'RB'), ('.', '.')]"
3428,41,79,24,,3,6,2,2,5,2,3,3,1,"She had even learnt to detect, in the very gentleness which had first delighted her, an affectation and a sameness to disgust and weary.","[('She', 'PRP'), ('had', 'VBD'), ('even', 'RB'), ('learnt', 'VBN'), ('to', 'TO'), ('detect', 'VB'), (',', ','), ('in', 'IN'), ('the', 'DT'), ('very', 'JJ'), ('gentleness', 'NN'), ('which', 'WDT'), ('had', 'VBD'), ('first', 'RB'), ('delighted', 'VBN'), ('her', 'PRP$'), (',', ','), ('an', 'DT'), ('affectation', 'NN'), ('and', 'CC'), ('a', 'DT'), ('sameness', 'NN'), ('to', 'TO'), ('disgust', 'VB'), ('and', 'CC'), ('weary', 'JJ'), ('.', '.')]"
3429,41,80,44,,9,8,2,3,9,7,6,4,2,"In his present behaviour to herself, moreover, she had a fresh source of displeasure, for the inclination he soon testified of renewing those intentions which had marked the early part of their acquaintance could only serve, after what had since passed, to provoke her.","[('In', 'IN'), ('his', 'PRP$'), ('present', 'NN'), ('behaviour', 'NN'), ('to', 'TO'), ('herself', 'PRP'), (',', ','), ('moreover', 'RB'), (',', ','), ('she', 'PRP'), ('had', 'VBD'), ('a', 'DT'), ('fresh', 'JJ'), ('source', 'NN'), ('of', 'IN'), ('displeasure', 'NN'), (',', ','), ('for', 'IN'), ('the', 'DT'), ('inclination', 'NN'), ('he', 'PRP'), ('soon', 'RB'), ('testified', 'VBD'), ('of', 'IN'), ('renewing', 'NN'), ('those', 'DT'), ('intentions', 'NNS'), ('which', 'WDT'), ('had', 'VBD'), ('marked', 'VBN'), ('the', 'DT'), ('early', 'JJ'), ('part', 'NN'), ('of', 'IN'), ('their', 'PRP$'), ('acquaintance', 'NN'), ('could', 'MD'), ('only', 'RB'), ('serve', 'VB'), (',', ','), ('after', 'IN'), ('what', 'WP'), ('had', 'VBD'), ('since', 'IN'), ('passed', 'VBN'), (',', ','), ('to', 'TO'), ('provoke', 'VB'), ('her', 'PRP$'), ('.', '.')]"
3430,41,81,63,,13,11,5,4,15,9,8,3,3,"She lost all concern for him in finding herself thus selected as the object of such idle and frivolous gallantry; and while she steadily repressed it, could not but feel the reproof contained in his believing, that however long, and for whatever cause, his attentions had been withdrawn, her vanity would be gratified, and her preference secured at any time by their renewal.","[('She', 'PRP'), ('lost', 'VBD'), ('all', 'PDT'), ('concern', 'NN'), ('for', 'IN'), ('him', 'PRP'), ('in', 'IN'), ('finding', 'NN'), ('herself', 'NN'), ('thus', 'RB'), ('selected', 'VBN'), ('as', 'IN'), ('the', 'DT'), ('object', 'NN'), ('of', 'IN'), ('such', 'JJ'), ('idle', 'JJ'), ('and', 'CC'), ('frivolous', 'JJ'), ('gallantry', 'NN'), (';', ':'), ('and', 'CC'), ('while', 'IN'), ('she', 'PRP'), ('steadily', 'RB'), ('repressed', 'VBD'), ('it', 'PRP'), (',', ','), ('could', 'MD'), ('not', 'RB'), ('but', 'CC'), ('feel', 'VB'), ('the', 'DT'), ('reproof', 'NN'), ('contained', 'VBD'), ('in', 'IN'), ('his', 'PRP$'), ('believing', 'NN'), (',', ','), ('that', 'IN'), ('however', 'RB'), ('long', 'JJ'), (',', ','), ('and', 'CC'), ('for', 'IN'), ('whatever', 'NN'), ('cause', 'NN'), (',', ','), ('his', 'PRP$'), ('attentions', 'NNS'), ('had', 'VBD'), ('been', 'VBN'), ('withdrawn', 'VBN'), (',', ','), ('her', 'PRP$'), ('vanity', 'NN'), ('would', 'MD'), ('be', 'VB'), ('gratified', 'VBN'), (',', ','), ('and', 'CC'), ('her', 'PRP$'), ('preference', 'NN'), ('secured', 'VBN'), ('at', 'IN'), ('any', 'DT'), ('time', 'NN'), ('by', 'IN'), ('their', 'PRP$'), ('renewal', 'JJ'), ('.', '.')]"
3431,41,82,78,,23,11,5,2,21,7,10,7,5,"On the very last day of the regiment's remaining at Meryton, he dined, with other of the officers, at Longbourn; and so little was Elizabeth disposed to part from him in good humour, that on his making some inquiry as to the manner in which her time had passed at Hunsford, she mentioned Colonel Fitzwilliam's and Mr. Darcy's having both spent three weeks at Rosings, and asked him, if he was acquainted with the former.","[('On', 'IN'), ('the', 'DT'), ('very', 'JJ'), ('last', 'JJ'), ('day', 'NN'), ('of', 'IN'), ('the', 'DT'), ('regiment', 'NN'), (""'"", 'POS'), ('s', 'NNS'), ('remaining', 'VBG'), ('at', 'IN'), ('Meryton', 'NNP'), (',', ','), ('he', 'PRP'), ('dined', 'VBD'), (',', ','), ('with', 'IN'), ('other', 'JJ'), ('of', 'IN'), ('the', 'DT'), ('officers', 'NNS'), (',', ','), ('at', 'IN'), ('Longbourn', 'NNP'), (';', ':'), ('and', 'CC'), ('so', 'RB'), ('little', 'RB'), ('was', 'VBD'), ('Elizabeth', 'NNP'), ('disposed', 'VBD'), ('to', 'TO'), ('part', 'NN'), ('from', 'IN'), ('him', 'PRP'), ('in', 'IN'), ('good', 'JJ'), ('humour', 'NN'), (',', ','), ('that', 'IN'), ('on', 'IN'), ('his', 'PRP$'), ('making', 'NN'), ('some', 'DT'), ('inquiry', 'NN'), ('as', 'IN'), ('to', 'TO'), ('the', 'DT'), ('manner', 'NN'), ('in', 'IN'), ('which', 'WDT'), ('her', 'PRP$'), ('time', 'NN'), ('had', 'VBD'), ('passed', 'VBN'), ('at', 'IN'), ('Hunsford', 'NNP'), (',', ','), ('she', 'PRP'), ('mentioned', 'VBD'), ('Colonel', 'NNP'), ('Fitzwilliam', 'NNP'), (""'"", 'POS'), ('s', 'NNS'), ('and', 'CC'), ('Mr', 'NNP'), ('.', '.'), ('Darcy', 'NNP'), (""'"", 'POS'), ('s', 'NNS'), ('having', 'VBG'), ('both', 'DT'), ('spent', 'NN'), ('three', 'CD'), ('weeks', 'NNS'), ('at', 'IN'), ('Rosings', 'NNP'), (',', ','), ('and', 'CC'), ('asked', 'VBD'), ('him', 'PRP'), (',', ','), ('if', 'IN'), ('he', 'PRP'), ('was', 'VBD'), ('acquainted', 'VBN'), ('with', 'IN'), ('the', 'DT'), ('former', 'JJ'), ('.', '.')]"
3432,41,83,40,,6,12,1,4,7,7,9,3,1,"He looked surprised, displeased, alarmed; but with a moment's recollection and a returning smile, replied, that he had formerly seen him often; and, after observing that he was a very gentlemanlike man, asked her how she had liked him.","[('He', 'PRP'), ('looked', 'VBD'), ('surprised', 'VBN'), (',', ','), ('displeased', 'VBN'), (',', ','), ('alarmed', 'VBN'), (';', ':'), ('but', 'CC'), ('with', 'IN'), ('a', 'DT'), ('moment', 'NN'), (""'"", ""''""), ('s', 'NNS'), ('recollection', 'NN'), ('and', 'CC'), ('a', 'DT'), ('returning', 'NN'), ('smile', 'NN'), (',', ','), ('replied', 'VBD'), (',', ','), ('that', 'IN'), ('he', 'PRP'), ('had', 'VBD'), ('formerly', 'RB'), ('seen', 'VBN'), ('him', 'PRP'), ('often', 'RB'), (';', ':'), ('and', 'CC'), (',', ','), ('after', 'IN'), ('observing', 'VBG'), ('that', 'IN'), ('he', 'PRP'), ('was', 'VBD'), ('a', 'DT'), ('very', 'RB'), ('gentlemanlike', 'JJ'), ('man', 'NN'), (',', ','), ('asked', 'VBD'), ('her', 'PRP'), ('how', 'WRB'), ('she', 'PRP'), ('had', 'VBD'), ('liked', 'VBN'), ('him', 'PRP'), ('.', '.')]"
3433,41,84,7,,2,1,0,1,1,2,1,0,0,Her answer was warmly in his favour.,"[('Her', 'PRP$'), ('answer', 'NN'), ('was', 'VBD'), ('warmly', 'RB'), ('in', 'IN'), ('his', 'PRP$'), ('favour', 'NN'), ('.', '.')]"
3434,41,85,18,,5,4,1,2,3,3,2,1,0,"With an air of indifference he soon afterwards added: ""How long did you say he was at Rosings?""","[('With', 'IN'), ('an', 'DT'), ('air', 'NN'), ('of', 'IN'), ('indifference', 'NN'), ('he', 'PRP'), ('soon', 'RB'), ('afterwards', 'VBZ'), ('added', 'VBN'), (':', ':'), ('""', ':'), ('How', 'WRB'), ('long', 'JJ'), ('did', 'NN'), ('you', 'PRP'), ('say', 'VB'), ('he', 'PRP'), ('was', 'VBD'), ('at', 'IN'), ('Rosings', 'NNP'), ('?""', 'NNP')]"
3435,41,86,3,,2,0,0,1,0,0,1,0,1,"""Nearly three weeks.""","[('""', 'NN'), ('Nearly', 'RB'), ('three', 'CD'), ('weeks', 'NNS'), ('.""', ':')]"
3436,41,87,5,,1,1,0,1,1,2,1,0,0,"""And you saw him frequently?""","[('""', 'NN'), ('And', 'CC'), ('you', 'PRP'), ('saw', 'VBD'), ('him', 'PRP'), ('frequently', 'RB'), ('?""', ':')]"
3437,41,88,4,,3,0,0,1,0,0,2,1,0,"""Yes, almost every day.""","[('""', 'NN'), ('Yes', 'NNS'), (',', ','), ('almost', 'RB'), ('every', 'DT'), ('day', 'NN'), ('.""', ':')]"
3438,41,89,9,,4,2,1,1,1,2,0,0,1,"""His manners are very different from his cousin's.""","[('""', 'NN'), ('His', 'PRP$'), ('manners', 'NNS'), ('are', 'VBP'), ('very', 'RB'), ('different', 'JJ'), ('from', 'IN'), ('his', 'PRP$'), ('cousin', 'NN'), (""'"", ""''""), ('s', 'NNS'), ('.""', 'VBP')]"
3439,41,90,3,,2,0,1,1,0,0,2,0,0,"""Yes, very different.","[('""', 'NN'), ('Yes', 'NNS'), (',', ','), ('very', 'RB'), ('different', 'JJ'), ('.', '.')]"
3440,41,91,8,,3,2,0,0,2,1,2,0,0,"But I think Mr. Darcy improves upon acquaintance.""","[('But', 'CC'), ('I', 'PRP'), ('think', 'VBP'), ('Mr', 'NNP'), ('.', '.'), ('Darcy', 'NNP'), ('improves', 'VBZ'), ('upon', 'IN'), ('acquaintance', 'NN'), ('.""', ':')]"
3441,41,92,1,,1,0,0,1,0,0,1,0,0,"""Indeed!""","[('""', 'NN'), ('Indeed', 'RB'), ('!""', '.')]"
3442,41,93,11,,4,2,0,1,1,1,2,1,1,cried Mr. Wickham with a look which did not escape her.,"[('cried', 'VBD'), ('Mr', 'NNP'), ('.', '.'), ('Wickham', 'NNP'), ('with', 'IN'), ('a', 'DT'), ('look', 'NN'), ('which', 'WDT'), ('did', 'VBD'), ('not', 'RB'), ('escape', 'NN'), ('her', 'PRP$'), ('.', '.')]"
3443,41,94,21,,5,5,0,0,5,5,7,1,1,"""And pray, may I ask?--"" But checking himself, he added, in a gayer tone, ""Is it in address that he improves?","[('""', 'NN'), ('And', 'CC'), ('pray', 'NN'), (',', ','), ('may', 'MD'), ('I', 'PRP'), ('ask', 'VB'), ('?--""', ':'), ('But', 'CC'), ('checking', 'VBG'), ('himself', 'PRP'), (',', ','), ('he', 'PRP'), ('added', 'VBD'), (',', ','), ('in', 'IN'), ('a', 'DT'), ('gayer', 'NN'), ('tone', 'NN'), (',', ','), ('""', ':'), ('Is', 'VBZ'), ('it', 'PRP'), ('in', 'IN'), ('address', 'NN'), ('that', 'IN'), ('he', 'PRP'), ('improves', 'VBZ'), ('?', '.')]"
3444,41,95,32,,6,7,4,1,8,5,5,1,0,"Has he deigned to add aught of civility to his ordinary style?--for I dare not hope,"" he continued in a lower and more serious tone, ""that he is improved in essentials.""","[('Has', 'VBZ'), ('he', 'PRP'), ('deigned', 'VBD'), ('to', 'TO'), ('add', 'VB'), ('aught', 'NN'), ('of', 'IN'), ('civility', 'NN'), ('to', 'TO'), ('his', 'PRP$'), ('ordinary', 'JJ'), ('style', 'NN'), ('?--', ':'), ('for', 'IN'), ('I', 'PRP'), ('dare', 'VBP'), ('not', 'RB'), ('hope', 'NN'), (',""', ':'), ('he', 'PRP'), ('continued', 'VBD'), ('in', 'IN'), ('a', 'DT'), ('lower', 'JJR'), ('and', 'CC'), ('more', 'JJR'), ('serious', 'JJ'), ('tone', 'NN'), (',', ','), ('""', ':'), ('that', 'IN'), ('he', 'PRP'), ('is', 'VBZ'), ('improved', 'VBN'), ('in', 'IN'), ('essentials', 'NNS'), ('.""', ':')]"
3445,41,96,2,,3,0,0,0,0,0,1,1,0,"""Oh, no!""","[('""', 'NN'), ('Oh', 'NNP'), (',', ','), ('no', 'DT'), ('!""', 'NN')]"
3446,41,97,2,,1,1,0,0,0,0,1,0,0,said Elizabeth.,"[('said', 'VBD'), ('Elizabeth', 'NNP'), ('.', '.')]"
3447,41,98,12,,2,3,1,2,1,4,3,0,0,"""In essentials, I believe, he is very much what he ever was.""","[('""', 'NN'), ('In', 'IN'), ('essentials', 'NNS'), (',', ','), ('I', 'PRP'), ('believe', 'VBP'), (',', ','), ('he', 'PRP'), ('is', 'VBZ'), ('very', 'RB'), ('much', 'JJ'), ('what', 'WP'), ('he', 'PRP'), ('ever', 'RB'), ('was', 'VBD'), ('.""', ':')]"
3448,41,99,20,,4,4,0,1,8,3,3,0,0,"While she spoke, Wickham looked as if scarcely knowing whether to rejoice over her words, or to distrust their meaning.","[('While', 'IN'), ('she', 'PRP'), ('spoke', 'VBD'), (',', ','), ('Wickham', 'NNP'), ('looked', 'VBD'), ('as', 'IN'), ('if', 'IN'), ('scarcely', 'RB'), ('knowing', 'VBG'), ('whether', 'IN'), ('to', 'TO'), ('rejoice', 'NN'), ('over', 'IN'), ('her', 'PRP$'), ('words', 'NNS'), (',', ','), ('or', 'CC'), ('to', 'TO'), ('distrust', 'VB'), ('their', 'PRP$'), ('meaning', 'NN'), ('.', '.')]"
3449,41,100,55,,10,10,3,4,13,10,8,3,2,"There was a something in her countenance which made him listen with an apprehensive and anxious attention, while she added: ""When I said that he improved on acquaintance, I did not mean that his mind or his manners were in a state of improvement, but that, from knowing him better, his disposition was better understood.""","[('There', 'EX'), ('was', 'VBD'), ('a', 'DT'), ('something', 'NN'), ('in', 'IN'), ('her', 'PRP$'), ('countenance', 'NN'), ('which', 'WDT'), ('made', 'VBN'), ('him', 'PRP'), ('listen', 'RB'), ('with', 'IN'), ('an', 'DT'), ('apprehensive', 'JJ'), ('and', 'CC'), ('anxious', 'JJ'), ('attention', 'NN'), (',', ','), ('while', 'IN'), ('she', 'PRP'), ('added', 'VBD'), (':', ':'), ('""', ':'), ('When', 'WRB'), ('I', 'PRP'), ('said', 'VBD'), ('that', 'IN'), ('he', 'PRP'), ('improved', 'VBD'), ('on', 'IN'), ('acquaintance', 'NN'), (',', ','), ('I', 'PRP'), ('did', 'VBD'), ('not', 'RB'), ('mean', 'VB'), ('that', 'IN'), ('his', 'PRP$'), ('mind', 'NN'), ('or', 'CC'), ('his', 'PRP$'), ('manners', 'NNS'), ('were', 'VBD'), ('in', 'IN'), ('a', 'DT'), ('state', 'NN'), ('of', 'IN'), ('improvement', 'NN'), (',', ','), ('but', 'CC'), ('that', 'IN'), (',', ','), ('from', 'IN'), ('knowing', 'VBG'), ('him', 'PRP'), ('better', 'JJR'), (',', ','), ('his', 'PRP$'), ('disposition', 'NN'), ('was', 'VBD'), ('better', 'RBR'), ('understood', 'NN'), ('.""', ':')]"
3450,41,101,68,,16,14,3,8,10,10,11,4,4,"Wickham's alarm now appeared in a heightened complexion and agitated look; for a few minutes he was silent, till, shaking off his embarrassment, he turned to her again, and said in the gentlest of accents: ""You, who so well know my feeling towards Mr. Darcy, will readily comprehend how sincerely I must rejoice that he is wise enough to assume even the _appearance_ of what is right.","[('Wickham', 'NNP'), (""'"", 'POS'), ('s', 'NNS'), ('alarm', 'NN'), ('now', 'RB'), ('appeared', 'VBD'), ('in', 'IN'), ('a', 'DT'), ('heightened', 'VBN'), ('complexion', 'NN'), ('and', 'CC'), ('agitated', 'VBD'), ('look', 'NN'), (';', ':'), ('for', 'IN'), ('a', 'DT'), ('few', 'JJ'), ('minutes', 'NNS'), ('he', 'PRP'), ('was', 'VBD'), ('silent', 'JJ'), (',', ','), ('till', 'NN'), (',', ','), ('shaking', 'VBG'), ('off', 'RP'), ('his', 'PRP$'), ('embarrassment', 'NN'), (',', ','), ('he', 'PRP'), ('turned', 'VBD'), ('to', 'TO'), ('her', 'PRP$'), ('again', 'NN'), (',', ','), ('and', 'CC'), ('said', 'VBD'), ('in', 'IN'), ('the', 'DT'), ('gentlest', 'NN'), ('of', 'IN'), ('accents', 'NNS'), (':', ':'), ('""', ':'), ('You', 'PRP'), (',', ','), ('who', 'WP'), ('so', 'RB'), ('well', 'RB'), ('know', 'VB'), ('my', 'PRP$'), ('feeling', 'NN'), ('towards', 'NNS'), ('Mr', 'NNP'), ('.', '.'), ('Darcy', 'NNP'), (',', ','), ('will', 'MD'), ('readily', 'RB'), ('comprehend', 'VB'), ('how', 'WRB'), ('sincerely', 'RB'), ('I', 'PRP'), ('must', 'MD'), ('rejoice', 'VB'), ('that', 'IN'), ('he', 'PRP'), ('is', 'VBZ'), ('wise', 'VB'), ('enough', 'JJ'), ('to', 'TO'), ('assume', 'VB'), ('even', 'RB'), ('the', 'DT'), ('_appearance_', 'NNP'), ('of', 'IN'), ('what', 'WP'), ('is', 'VBZ'), ('right', 'RB'), ('.', '.')]"
3451,41,102,31,,5,4,3,2,9,5,6,1,2,"His pride, in that direction, may be of service, if not to himself, to many others, for it must only deter him from such foul misconduct as I have suffered by.","[('His', 'PRP$'), ('pride', 'NN'), (',', ','), ('in', 'IN'), ('that', 'DT'), ('direction', 'NN'), (',', ','), ('may', 'MD'), ('be', 'VB'), ('of', 'IN'), ('service', 'NN'), (',', ','), ('if', 'IN'), ('not', 'RB'), ('to', 'TO'), ('himself', 'PRP'), (',', ','), ('to', 'TO'), ('many', 'JJ'), ('others', 'NNS'), (',', ','), ('for', 'IN'), ('it', 'PRP'), ('must', 'MD'), ('only', 'RB'), ('deter', 'VB'), ('him', 'PRP'), ('from', 'IN'), ('such', 'JJ'), ('foul', 'JJ'), ('misconduct', 'NN'), ('as', 'IN'), ('I', 'PRP'), ('have', 'VBP'), ('suffered', 'VBN'), ('by', 'IN'), ('.', '.')]"
3452,41,103,36,,7,7,2,3,8,7,5,1,1,"I only fear that the sort of cautiousness to which you, I imagine, have been alluding, is merely adopted on his visits to his aunt, of whose good opinion and judgement he stands much in awe.","[('I', 'PRP'), ('only', 'RB'), ('fear', 'JJ'), ('that', 'IN'), ('the', 'DT'), ('sort', 'NN'), ('of', 'IN'), ('cautiousness', 'NN'), ('to', 'TO'), ('which', 'WDT'), ('you', 'PRP'), (',', ','), ('I', 'PRP'), ('imagine', 'VBP'), (',', ','), ('have', 'VBP'), ('been', 'VBN'), ('alluding', 'VBG'), (',', ','), ('is', 'VBZ'), ('merely', 'RB'), ('adopted', 'VBN'), ('on', 'IN'), ('his', 'PRP$'), ('visits', 'NNS'), ('to', 'TO'), ('his', 'PRP$'), ('aunt', 'NN'), (',', ','), ('of', 'IN'), ('whose', 'WP$'), ('good', 'JJ'), ('opinion', 'NN'), ('and', 'CC'), ('judgement', 'NN'), ('he', 'PRP'), ('stands', 'VBZ'), ('much', 'RB'), ('in', 'IN'), ('awe', 'NN'), ('.', '.')]"
3453,41,104,42,,7,10,3,4,8,7,5,2,1,"His fear of her has always operated, I know, when they were together; and a good deal is to be imputed to his wish of forwarding the match with Miss de Bourgh, which I am certain he has very much at heart.""","[('His', 'PRP$'), ('fear', 'NN'), ('of', 'IN'), ('her', 'PRP$'), ('has', 'VBZ'), ('always', 'RB'), ('operated', 'VBN'), (',', ','), ('I', 'PRP'), ('know', 'VBP'), (',', ','), ('when', 'WRB'), ('they', 'PRP'), ('were', 'VBD'), ('together', 'RB'), (';', ':'), ('and', 'CC'), ('a', 'DT'), ('good', 'JJ'), ('deal', 'NN'), ('is', 'VBZ'), ('to', 'TO'), ('be', 'VB'), ('imputed', 'VBN'), ('to', 'TO'), ('his', 'PRP$'), ('wish', 'NN'), ('of', 'IN'), ('forwarding', 'VBG'), ('the', 'DT'), ('match', 'NN'), ('with', 'IN'), ('Miss', 'NNP'), ('de', 'IN'), ('Bourgh', 'NNP'), (',', ','), ('which', 'WDT'), ('I', 'PRP'), ('am', 'VBP'), ('certain', 'JJ'), ('he', 'PRP'), ('has', 'VBZ'), ('very', 'RB'), ('much', 'JJ'), ('at', 'IN'), ('heart', 'NN'), ('.""', ':')]"
3454,41,105,19,,5,2,0,2,4,1,2,4,1,"Elizabeth could not repress a smile at this, but she answered only by a slight inclination of the head.","[('Elizabeth', 'NNP'), ('could', 'MD'), ('not', 'RB'), ('repress', 'VB'), ('a', 'DT'), ('smile', 'NN'), ('at', 'IN'), ('this', 'DT'), (',', ','), ('but', 'CC'), ('she', 'PRP'), ('answered', 'VBD'), ('only', 'RB'), ('by', 'IN'), ('a', 'DT'), ('slight', 'NN'), ('inclination', 'NN'), ('of', 'IN'), ('the', 'DT'), ('head', 'NN'), ('.', '.')]"
3455,41,106,24,,3,5,1,0,7,6,2,2,0,"She saw that he wanted to engage her on the old subject of his grievances, and she was in no humour to indulge him.","[('She', 'PRP'), ('saw', 'VBD'), ('that', 'IN'), ('he', 'PRP'), ('wanted', 'VBD'), ('to', 'TO'), ('engage', 'VB'), ('her', 'PRP$'), ('on', 'IN'), ('the', 'DT'), ('old', 'JJ'), ('subject', 'NN'), ('of', 'IN'), ('his', 'PRP$'), ('grievances', 'NNS'), (',', ','), ('and', 'CC'), ('she', 'PRP'), ('was', 'VBD'), ('in', 'IN'), ('no', 'DT'), ('humour', 'NN'), ('to', 'TO'), ('indulge', 'VB'), ('him', 'PRP'), ('.', '.')]"
3456,41,107,40,,9,4,5,3,12,2,6,5,0,"The rest of the evening passed with the _appearance_, on his side, of usual cheerfulness, but with no further attempt to distinguish Elizabeth; and they parted at last with mutual civility, and possibly a mutual desire of never meeting again.","[('The', 'DT'), ('rest', 'NN'), ('of', 'IN'), ('the', 'DT'), ('evening', 'NN'), ('passed', 'VBD'), ('with', 'IN'), ('the', 'DT'), ('_appearance_', 'NNP'), (',', ','), ('on', 'IN'), ('his', 'PRP$'), ('side', 'NN'), (',', ','), ('of', 'IN'), ('usual', 'JJ'), ('cheerfulness', 'NN'), (',', ','), ('but', 'CC'), ('with', 'IN'), ('no', 'DT'), ('further', 'JJ'), ('attempt', 'NN'), ('to', 'TO'), ('distinguish', 'VB'), ('Elizabeth', 'NNP'), (';', ':'), ('and', 'CC'), ('they', 'PRP'), ('parted', 'VBD'), ('at', 'IN'), ('last', 'JJ'), ('with', 'IN'), ('mutual', 'JJ'), ('civility', 'NN'), (',', ','), ('and', 'CC'), ('possibly', 'RB'), ('a', 'DT'), ('mutual', 'JJ'), ('desire', 'NN'), ('of', 'IN'), ('never', 'RB'), ('meeting', 'VBG'), ('again', 'RB'), ('.', '.')]"
3457,41,108,23,,8,3,1,2,5,1,4,2,1,"When the party broke up, Lydia returned with Mrs. Forster to Meryton, from whence they were to set out early the next morning.","[('When', 'WRB'), ('the', 'DT'), ('party', 'NN'), ('broke', 'NN'), ('up', 'IN'), (',', ','), ('Lydia', 'NNP'), ('returned', 'VBD'), ('with', 'IN'), ('Mrs', 'NNP'), ('.', '.'), ('Forster', 'NNP'), ('to', 'TO'), ('Meryton', 'NNP'), (',', ','), ('from', 'IN'), ('whence', 'NN'), ('they', 'PRP'), ('were', 'VBD'), ('to', 'TO'), ('set', 'VB'), ('out', 'RP'), ('early', 'RB'), ('the', 'DT'), ('next', 'JJ'), ('morning', 'NN'), ('.', '.')]"
3458,41,109,12,,2,1,2,1,3,2,1,1,0,The separation between her and her family was rather noisy than pathetic.,"[('The', 'DT'), ('separation', 'NN'), ('between', 'IN'), ('her', 'PRP$'), ('and', 'CC'), ('her', 'PRP$'), ('family', 'NN'), ('was', 'VBD'), ('rather', 'RB'), ('noisy', 'JJ'), ('than', 'IN'), ('pathetic', 'JJ'), ('.', '.')]"
3459,41,110,16,,4,4,1,0,3,2,2,1,1,Kitty was the only one who shed tears; but she did weep from vexation and envy.,"[('Kitty', 'NNP'), ('was', 'VBD'), ('the', 'DT'), ('only', 'JJ'), ('one', 'CD'), ('who', 'WP'), ('shed', 'VBN'), ('tears', 'NNS'), (';', ':'), ('but', 'CC'), ('she', 'PRP'), ('did', 'VBD'), ('weep', 'VB'), ('from', 'IN'), ('vexation', 'NN'), ('and', 'CC'), ('envy', 'NN'), ('.', '.')]"
3460,41,111,69,,19,10,5,3,16,6,6,5,5,"Mrs. Bennet was diffuse in her good wishes for the felicity of her daughter, and impressive in her injunctions that she should not miss the opportunity of enjoying herself as much as possible--advice which there was every reason to believe would be well attended to; and in the clamorous happiness of Lydia herself in bidding farewell, the more gentle adieus of her sisters were uttered without being heard.","[('Mrs', 'NNS'), ('.', '.'), ('Bennet', 'NNP'), ('was', 'VBD'), ('diffuse', 'NN'), ('in', 'IN'), ('her', 'PRP$'), ('good', 'NN'), ('wishes', 'NNS'), ('for', 'IN'), ('the', 'DT'), ('felicity', 'NN'), ('of', 'IN'), ('her', 'PRP$'), ('daughter', 'NN'), (',', ','), ('and', 'CC'), ('impressive', 'JJ'), ('in', 'IN'), ('her', 'PRP$'), ('injunctions', 'NNS'), ('that', 'WDT'), ('she', 'PRP'), ('should', 'MD'), ('not', 'RB'), ('miss', 'VB'), ('the', 'DT'), ('opportunity', 'NN'), ('of', 'IN'), ('enjoying', 'VBG'), ('herself', 'PRP'), ('as', 'IN'), ('much', 'JJ'), ('as', 'IN'), ('possible', 'JJ'), ('--', ':'), ('advice', 'NN'), ('which', 'WDT'), ('there', 'EX'), ('was', 'VBD'), ('every', 'DT'), ('reason', 'NN'), ('to', 'TO'), ('believe', 'VB'), ('would', 'MD'), ('be', 'VB'), ('well', 'RB'), ('attended', 'VBN'), ('to', 'TO'), (';', ':'), ('and', 'CC'), ('in', 'IN'), ('the', 'DT'), ('clamorous', 'JJ'), ('happiness', 'NN'), ('of', 'IN'), ('Lydia', 'NNP'), ('herself', 'NN'), ('in', 'IN'), ('bidding', 'NN'), ('farewell', 'NN'), (',', ','), ('the', 'DT'), ('more', 'RBR'), ('gentle', 'JJ'), ('adieus', 'NN'), ('of', 'IN'), ('her', 'PRP$'), ('sisters', 'NNS'), ('were', 'VBD'), ('uttered', 'VBN'), ('without', 'IN'), ('being', 'VBG'), ('heard', 'NN'), ('.', '.')]"
