seq,chapter,sentence,slen,note,noun,verb,adj,adv,con,pron,punct,dt,other,text,pos
1275,14,3,93,,27,13,8,2,22,4,12,16,1,"The abrupt sides of vast mountains were before me; the icy wall of the glacier overhung me; a few shattered pines were scattered around; and the solemn silence of this glorious presence-chamber of imperial nature was broken only by the brawling waves or the fall of some vast fragment, the thunder sound of the avalanche or the cracking, reverberated along the mountains, of the accumulated ice, which, through the silent working of immutable laws, was ever and anon rent and torn, as if it had been but a plaything in their hands.","[('The', 'DT'), ('abrupt', 'JJ'), ('sides', 'NNS'), ('of', 'IN'), ('vast', 'JJ'), ('mountains', 'NNS'), ('were', 'VBD'), ('before', 'IN'), ('me', 'PRP'), (';', ':'), ('the', 'DT'), ('icy', 'NN'), ('wall', 'NN'), ('of', 'IN'), ('the', 'DT'), ('glacier', 'NN'), ('overhung', 'NN'), ('me', 'PRP'), (';', ':'), ('a', 'DT'), ('few', 'JJ'), ('shattered', 'VBN'), ('pines', 'NNS'), ('were', 'VBD'), ('scattered', 'VBN'), ('around', 'IN'), (';', ':'), ('and', 'CC'), ('the', 'DT'), ('solemn', 'JJ'), ('silence', 'NN'), ('of', 'IN'), ('this', 'DT'), ('glorious', 'JJ'), ('presence', 'NN'), ('-', ':'), ('chamber', 'NN'), ('of', 'IN'), ('imperial', 'JJ'), ('nature', 'NN'), ('was', 'VBD'), ('broken', 'VBN'), ('only', 'RB'), ('by', 'IN'), ('the', 'DT'), ('brawling', 'VBG'), ('waves', 'NNS'), ('or', 'CC'), ('the', 'DT'), ('fall', 'NN'), ('of', 'IN'), ('some', 'DT'), ('vast', 'JJ'), ('fragment', 'NN'), (',', ','), ('the', 'DT'), ('thunder', 'NN'), ('sound', 'NN'), ('of', 'IN'), ('the', 'DT'), ('avalanche', 'NN'), ('or', 'CC'), ('the', 'DT'), ('cracking', 'NN'), (',', ','), ('reverberated', 'VBD'), ('along', 'IN'), ('the', 'DT'), ('mountains', 'NNS'), (',', ','), ('of', 'IN'), ('the', 'DT'), ('accumulated', 'VBN'), ('ice', 'NN'), (',', ','), ('which', 'WDT'), (',', ','), ('through', 'IN'), ('the', 'DT'), ('silent', 'NN'), ('working', 'VBG'), ('of', 'IN'), ('immutable', 'JJ'), ('laws', 'NNS'), (',', ','), ('was', 'VBD'), ('ever', 'RB'), ('and', 'CC'), ('anon', 'NN'), ('rent', 'NN'), ('and', 'CC'), ('torn', 'NN'), (',', ','), ('as', 'IN'), ('if', 'IN'), ('it', 'PRP'), ('had', 'VBD'), ('been', 'VBN'), ('but', 'CC'), ('a', 'DT'), ('plaything', 'NN'), ('in', 'IN'), ('their', 'PRP$'), ('hands', 'NNS'), ('.', '.')]"
1276,14,4,16,,4,3,2,0,2,2,1,2,1,These sublime and magnificent scenes afforded me the greatest consolation that I was capable of receiving.,"[('These', 'DT'), ('sublime', 'NN'), ('and', 'CC'), ('magnificent', 'NN'), ('scenes', 'NNS'), ('afforded', 'VBD'), ('me', 'PRP'), ('the', 'DT'), ('greatest', 'JJS'), ('consolation', 'NN'), ('that', 'WDT'), ('I', 'PRP'), ('was', 'VBD'), ('capable', 'JJ'), ('of', 'IN'), ('receiving', 'VBG'), ('.', '.')]"
1277,14,5,21,,2,6,0,1,5,6,3,1,0,"They elevated me from all littleness of feeling, and although they did not remove my grief, they subdued and tranquillized it.","[('They', 'PRP'), ('elevated', 'VBD'), ('me', 'PRP'), ('from', 'IN'), ('all', 'DT'), ('littleness', 'NN'), ('of', 'IN'), ('feeling', 'VBG'), (',', ','), ('and', 'CC'), ('although', 'IN'), ('they', 'PRP'), ('did', 'VBD'), ('not', 'RB'), ('remove', 'VB'), ('my', 'PRP$'), ('grief', 'NN'), (',', ','), ('they', 'PRP'), ('subdued', 'VBD'), ('and', 'CC'), ('tranquillized', 'VBN'), ('it', 'PRP'), ('.', '.')]"
1278,14,6,20,,4,3,1,1,4,3,3,3,1,"In some degree, also, they diverted my mind from the thoughts over which it had brooded for the last month.","[('In', 'IN'), ('some', 'DT'), ('degree', 'NN'), (',', ','), ('also', 'RB'), (',', ','), ('they', 'PRP'), ('diverted', 'VBD'), ('my', 'PRP$'), ('mind', 'NN'), ('from', 'IN'), ('the', 'DT'), ('thoughts', 'NNS'), ('over', 'IN'), ('which', 'WDT'), ('it', 'PRP'), ('had', 'VBD'), ('brooded', 'VBN'), ('for', 'IN'), ('the', 'DT'), ('last', 'JJ'), ('month', 'NN'), ('.', '.')]"
1279,14,7,29,,7,6,0,0,9,4,4,2,1,"I retired to rest at night; my slumbers, as it were, waited on and ministered to by the assemblance of grand shapes which I had contemplated during the day.","[('I', 'PRP'), ('retired', 'VBD'), ('to', 'TO'), ('rest', 'NN'), ('at', 'IN'), ('night', 'NN'), (';', ':'), ('my', 'PRP$'), ('slumbers', 'NNS'), (',', ','), ('as', 'IN'), ('it', 'PRP'), ('were', 'VBD'), (',', ','), ('waited', 'VBN'), ('on', 'IN'), ('and', 'CC'), ('ministered', 'VBN'), ('to', 'TO'), ('by', 'IN'), ('the', 'DT'), ('assemblance', 'NN'), ('of', 'IN'), ('grand', 'NN'), ('shapes', 'NNS'), ('which', 'WDT'), ('I', 'PRP'), ('had', 'VBD'), ('contemplated', 'VBN'), ('during', 'IN'), ('the', 'DT'), ('day', 'NN'), ('.', '.')]"
1280,14,8,36,,14,8,1,0,3,5,9,5,0,"They congregated round me; the unstained snowy mountain-top, the glittering pinnacle, the pine woods, and ragged bare ravine, the eagle, soaring amidst the clouds--they all gathered round me and bade me be at peace.","[('They', 'PRP'), ('congregated', 'VBD'), ('round', 'NN'), ('me', 'PRP'), (';', ':'), ('the', 'DT'), ('unstained', 'VBN'), ('snowy', 'NN'), ('mountain', 'NN'), ('-', ':'), ('top', 'JJ'), (',', ','), ('the', 'DT'), ('glittering', 'NN'), ('pinnacle', 'NN'), (',', ','), ('the', 'DT'), ('pine', 'NN'), ('woods', 'NNS'), (',', ','), ('and', 'CC'), ('ragged', 'VBD'), ('bare', 'NN'), ('ravine', 'NN'), (',', ','), ('the', 'DT'), ('eagle', 'NN'), (',', ','), ('soaring', 'VBG'), ('amidst', 'NN'), ('the', 'DT'), ('clouds', 'NNS'), ('--', ':'), ('they', 'PRP'), ('all', 'VBP'), ('gathered', 'VBN'), ('round', 'NN'), ('me', 'PRP'), ('and', 'CC'), ('bade', 'VB'), ('me', 'PRP'), ('be', 'VB'), ('at', 'IN'), ('peace', 'NN'), ('.', '.')]"
1281,14,9,10,,1,3,1,2,0,2,1,1,0,Where had they fled when the next morning I awoke?,"[('Where', 'WRB'), ('had', 'VBD'), ('they', 'PRP'), ('fled', 'VBD'), ('when', 'WRB'), ('the', 'DT'), ('next', 'JJ'), ('morning', 'NN'), ('I', 'PRP'), ('awoke', 'VBP'), ('?', '.')]"
1282,14,10,13,,2,4,1,1,3,0,3,2,0,"All of soul-inspiriting fled with sleep, and dark melancholy clouded every thought.","[('All', 'DT'), ('of', 'IN'), ('soul', 'JJ'), ('-', ':'), ('inspiriting', 'VBG'), ('fled', 'VBN'), ('with', 'IN'), ('sleep', 'NN'), (',', ','), ('and', 'CC'), ('dark', 'VB'), ('melancholy', 'RB'), ('clouded', 'VBN'), ('every', 'DT'), ('thought', 'NN'), ('.', '.')]"
1283,14,11,27,,8,5,0,3,5,1,3,5,0,"The rain was pouring in torrents, and thick mists hid the summits of the mountains, so that I even saw not the faces of those mighty friends.","[('The', 'DT'), ('rain', 'NN'), ('was', 'VBD'), ('pouring', 'VBG'), ('in', 'IN'), ('torrents', 'NNS'), (',', ','), ('and', 'CC'), ('thick', 'VB'), ('mists', 'NNS'), ('hid', 'VBD'), ('the', 'DT'), ('summits', 'NNS'), ('of', 'IN'), ('the', 'DT'), ('mountains', 'NNS'), (',', ','), ('so', 'RB'), ('that', 'IN'), ('I', 'PRP'), ('even', 'RB'), ('saw', 'VBD'), ('not', 'RB'), ('the', 'DT'), ('faces', 'NNS'), ('of', 'IN'), ('those', 'DT'), ('mighty', 'NN'), ('friends', 'NNS'), ('.', '.')]"
1284,14,12,14,,5,1,0,1,2,4,1,0,1,Still I would penetrate their misty veil and seek them in their cloudy retreats.,"[('Still', 'RB'), ('I', 'PRP'), ('would', 'MD'), ('penetrate', 'VB'), ('their', 'PRP$'), ('misty', 'NN'), ('veil', 'NN'), ('and', 'CC'), ('seek', 'NN'), ('them', 'PRP'), ('in', 'IN'), ('their', 'PRP$'), ('cloudy', 'NN'), ('retreats', 'NNS'), ('.', '.')]"
1285,14,13,7,,1,2,0,0,2,2,1,0,0,What were rain and storm to me?,"[('What', 'WP'), ('were', 'VBD'), ('rain', 'VBN'), ('and', 'CC'), ('storm', 'NN'), ('to', 'TO'), ('me', 'PRP'), ('?', '.')]"
1286,14,14,17,,4,4,0,0,5,2,2,2,0,"My mule was brought to the door, and I resolved to ascend to the summit of Montanvert.","[('My', 'PRP$'), ('mule', 'NN'), ('was', 'VBD'), ('brought', 'VBN'), ('to', 'TO'), ('the', 'DT'), ('door', 'NN'), (',', ','), ('and', 'CC'), ('I', 'PRP'), ('resolved', 'VBD'), ('to', 'TO'), ('ascend', 'VB'), ('to', 'TO'), ('the', 'DT'), ('summit', 'NN'), ('of', 'IN'), ('Montanvert', 'NNP'), ('.', '.')]"
1287,14,15,24,,3,5,2,3,4,4,2,3,0,I remembered the effect that the view of the tremendous and ever-moving glacier had produced upon my mind when I first saw it.,"[('I', 'PRP'), ('remembered', 'VBD'), ('the', 'DT'), ('effect', 'NN'), ('that', 'IN'), ('the', 'DT'), ('view', 'NN'), ('of', 'IN'), ('the', 'DT'), ('tremendous', 'JJ'), ('and', 'CC'), ('ever', 'RB'), ('-', ':'), ('moving', 'VBG'), ('glacier', 'JJR'), ('had', 'VBD'), ('produced', 'VBN'), ('upon', 'IN'), ('my', 'PRP$'), ('mind', 'NN'), ('when', 'WRB'), ('I', 'PRP'), ('first', 'RB'), ('saw', 'VBD'), ('it', 'PRP'), ('.', '.')]"
1288,14,16,28,,7,5,1,1,7,3,1,3,1,It had then filled me with a sublime ecstasy that gave wings to the soul and allowed it to soar from the obscure world to light and joy.,"[('It', 'PRP'), ('had', 'VBD'), ('then', 'RB'), ('filled', 'VBN'), ('me', 'PRP'), ('with', 'IN'), ('a', 'DT'), ('sublime', 'NN'), ('ecstasy', 'NN'), ('that', 'WDT'), ('gave', 'VBD'), ('wings', 'NNS'), ('to', 'TO'), ('the', 'DT'), ('soul', 'NN'), ('and', 'CC'), ('allowed', 'VBD'), ('it', 'PRP'), ('to', 'TO'), ('soar', 'VB'), ('from', 'IN'), ('the', 'DT'), ('obscure', 'NN'), ('world', 'NN'), ('to', 'TO'), ('light', 'JJ'), ('and', 'CC'), ('joy', 'NN'), ('.', '.')]"
1289,14,17,28,,7,5,2,1,7,2,1,4,0,The sight of the awful and majestic in nature had indeed always the effect of solemnizing my mind and causing me to forget the passing cares of life.,"[('The', 'DT'), ('sight', 'NN'), ('of', 'IN'), ('the', 'DT'), ('awful', 'JJ'), ('and', 'CC'), ('majestic', 'JJ'), ('in', 'IN'), ('nature', 'NN'), ('had', 'VBD'), ('indeed', 'VBN'), ('always', 'RB'), ('the', 'DT'), ('effect', 'NN'), ('of', 'IN'), ('solemnizing', 'VBG'), ('my', 'PRP$'), ('mind', 'NN'), ('and', 'CC'), ('causing', 'VBG'), ('me', 'PRP'), ('to', 'TO'), ('forget', 'VB'), ('the', 'DT'), ('passing', 'NN'), ('cares', 'NNS'), ('of', 'IN'), ('life', 'NN'), ('.', '.')]"
1290,14,18,28,,5,5,1,1,7,2,3,6,1,"I determined to go without a guide, for I was well acquainted with the path, and the presence of another would destroy the solitary grandeur of the scene.","[('I', 'PRP'), ('determined', 'VBD'), ('to', 'TO'), ('go', 'VB'), ('without', 'IN'), ('a', 'DT'), ('guide', 'NN'), (',', ','), ('for', 'IN'), ('I', 'PRP'), ('was', 'VBD'), ('well', 'RB'), ('acquainted', 'VBN'), ('with', 'IN'), ('the', 'DT'), ('path', 'NN'), (',', ','), ('and', 'CC'), ('the', 'DT'), ('presence', 'NN'), ('of', 'IN'), ('another', 'DT'), ('would', 'MD'), ('destroy', 'VB'), ('the', 'DT'), ('solitary', 'JJ'), ('grandeur', 'NN'), ('of', 'IN'), ('the', 'DT'), ('scene', 'NN'), ('.', '.')]"
1291,14,19,24,,5,4,4,0,5,1,3,4,1,"The ascent is precipitous, but the path is cut into continual and short windings, which enable you to surmount the perpendicularity of the mountain.","[('The', 'DT'), ('ascent', 'NN'), ('is', 'VBZ'), ('precipitous', 'JJ'), (',', ','), ('but', 'CC'), ('the', 'DT'), ('path', 'NN'), ('is', 'VBZ'), ('cut', 'VBN'), ('into', 'IN'), ('continual', 'JJ'), ('and', 'CC'), ('short', 'JJ'), ('windings', 'NNS'), (',', ','), ('which', 'WDT'), ('enable', 'JJ'), ('you', 'PRP'), ('to', 'TO'), ('surmount', 'VB'), ('the', 'DT'), ('perpendicularity', 'NN'), ('of', 'IN'), ('the', 'DT'), ('mountain', 'NN'), ('.', '.')]"
1292,14,20,6,,1,1,1,1,0,1,1,1,0,It is a scene terrifically desolate.,"[('It', 'PRP'), ('is', 'VBZ'), ('a', 'DT'), ('scene', 'NN'), ('terrifically', 'RB'), ('desolate', 'JJ'), ('.', '.')]"
1293,14,21,40,,12,8,1,3,8,0,5,7,1,"In a thousand spots the traces of the winter avalanche may be perceived, where trees lie broken and strewed on the ground, some entirely destroyed, others bent, leaning upon the jutting rocks of the mountain or transversely upon other trees.","[('In', 'IN'), ('a', 'DT'), ('thousand', 'NN'), ('spots', 'NNS'), ('the', 'DT'), ('traces', 'NNS'), ('of', 'IN'), ('the', 'DT'), ('winter', 'NN'), ('avalanche', 'NN'), ('may', 'MD'), ('be', 'VB'), ('perceived', 'VBN'), (',', ','), ('where', 'WRB'), ('trees', 'NNS'), ('lie', 'VBP'), ('broken', 'VBN'), ('and', 'CC'), ('strewed', 'VBD'), ('on', 'IN'), ('the', 'DT'), ('ground', 'NN'), (',', ','), ('some', 'DT'), ('entirely', 'RB'), ('destroyed', 'VBN'), (',', ','), ('others', 'NNS'), ('bent', 'VBP'), (',', ','), ('leaning', 'VBG'), ('upon', 'IN'), ('the', 'DT'), ('jutting', 'NN'), ('rocks', 'NNS'), ('of', 'IN'), ('the', 'DT'), ('mountain', 'NN'), ('or', 'CC'), ('transversely', 'RB'), ('upon', 'IN'), ('other', 'JJ'), ('trees', 'NNS'), ('.', '.')]"
1294,14,22,52,,14,7,4,3,14,2,8,6,2,"The path, as you ascend higher, is intersected by ravines of snow, down which stones continually roll from above; one of them is particularly dangerous, as the slightest sound, such as even speaking in a loud voice, produces a concussion of air sufficient to draw destruction upon the head of the speaker.","[('The', 'DT'), ('path', 'NN'), (',', ','), ('as', 'IN'), ('you', 'PRP'), ('ascend', 'VBP'), ('higher', 'JJR'), (',', ','), ('is', 'VBZ'), ('intersected', 'VBN'), ('by', 'IN'), ('ravines', 'NNS'), ('of', 'IN'), ('snow', 'NN'), (',', ','), ('down', 'IN'), ('which', 'WDT'), ('stones', 'NNS'), ('continually', 'RB'), ('roll', 'VBP'), ('from', 'IN'), ('above', 'IN'), (';', ':'), ('one', 'CD'), ('of', 'IN'), ('them', 'PRP'), ('is', 'VBZ'), ('particularly', 'RB'), ('dangerous', 'JJ'), (',', ','), ('as', 'IN'), ('the', 'DT'), ('slightest', 'JJS'), ('sound', 'NN'), (',', ','), ('such', 'JJ'), ('as', 'IN'), ('even', 'RB'), ('speaking', 'VBG'), ('in', 'IN'), ('a', 'DT'), ('loud', 'NN'), ('voice', 'NN'), (',', ','), ('produces', 'NNS'), ('a', 'DT'), ('concussion', 'NN'), ('of', 'IN'), ('air', 'NN'), ('sufficient', 'NN'), ('to', 'TO'), ('draw', 'VB'), ('destruction', 'NN'), ('upon', 'IN'), ('the', 'DT'), ('head', 'NN'), ('of', 'IN'), ('the', 'DT'), ('speaker', 'NN'), ('.', '.')]"
1295,14,23,20,,4,3,2,2,5,1,2,3,0,"The pines are not tall or luxuriant, but they are sombre and add an air of severity to the scene.","[('The', 'DT'), ('pines', 'NNS'), ('are', 'VBP'), ('not', 'RB'), ('tall', 'JJ'), ('or', 'CC'), ('luxuriant', 'JJ'), (',', ','), ('but', 'CC'), ('they', 'PRP'), ('are', 'VBP'), ('sombre', 'RB'), ('and', 'CC'), ('add', 'VB'), ('an', 'DT'), ('air', 'NN'), ('of', 'IN'), ('severity', 'NN'), ('to', 'TO'), ('the', 'DT'), ('scene', 'NN'), ('.', '.')]"
1296,14,24,54,,14,10,3,1,13,5,4,7,1,"I looked on the valley beneath; vast mists were rising from the rivers which ran through it and curling in thick wreaths around the opposite mountains, whose summits were hid in the uniform clouds, while rain poured from the dark sky and added to the melancholy impression I received from the objects around me.","[('I', 'PRP'), ('looked', 'VBD'), ('on', 'IN'), ('the', 'DT'), ('valley', 'NN'), ('beneath', 'NN'), (';', ':'), ('vast', 'JJ'), ('mists', 'NNS'), ('were', 'VBD'), ('rising', 'VBG'), ('from', 'IN'), ('the', 'DT'), ('rivers', 'NNS'), ('which', 'WDT'), ('ran', 'VBD'), ('through', 'IN'), ('it', 'PRP'), ('and', 'CC'), ('curling', 'VBG'), ('in', 'IN'), ('thick', 'NN'), ('wreaths', 'NNS'), ('around', 'IN'), ('the', 'DT'), ('opposite', 'JJ'), ('mountains', 'NNS'), (',', ','), ('whose', 'WP$'), ('summits', 'NNS'), ('were', 'VBD'), ('hid', 'VBN'), ('in', 'IN'), ('the', 'DT'), ('uniform', 'NN'), ('clouds', 'NNS'), (',', ','), ('while', 'IN'), ('rain', 'NN'), ('poured', 'VBD'), ('from', 'IN'), ('the', 'DT'), ('dark', 'JJ'), ('sky', 'NN'), ('and', 'CC'), ('added', 'VBD'), ('to', 'TO'), ('the', 'DT'), ('melancholy', 'RB'), ('impression', 'NN'), ('I', 'PRP'), ('received', 'VBD'), ('from', 'IN'), ('the', 'DT'), ('objects', 'NNS'), ('around', 'IN'), ('me', 'PRP'), ('.', '.')]"
1297,14,25,1,,1,0,0,0,0,0,1,0,0,Alas!,"[('Alas', 'NNP'), ('!', ':')]"
1298,14,26,20,,5,2,4,2,3,2,2,2,0,Why does man boast of sensibilities superior to those apparent in the brute; it only renders them more necessary beings.,"[('Why', 'WRB'), ('does', 'VBZ'), ('man', 'NN'), ('boast', 'NN'), ('of', 'IN'), ('sensibilities', 'NNS'), ('superior', 'JJ'), ('to', 'TO'), ('those', 'DT'), ('apparent', 'JJ'), ('in', 'IN'), ('the', 'DT'), ('brute', 'NN'), (';', ':'), ('it', 'PRP'), ('only', 'RB'), ('renders', 'VBZ'), ('them', 'PRP'), ('more', 'JJR'), ('necessary', 'JJ'), ('beings', 'NNS'), ('.', '.')]"
1299,14,27,38,,6,8,3,2,10,4,5,3,2,"If our impulses were confined to hunger, thirst, and desire, we might be nearly free; but now we are moved by every wind that blows and a chance word or scene that that word may convey to us.","[('If', 'IN'), ('our', 'PRP$'), ('impulses', 'NNS'), ('were', 'VBD'), ('confined', 'VBN'), ('to', 'TO'), ('hunger', 'JJR'), (',', ','), ('thirst', 'JJ'), (',', ','), ('and', 'CC'), ('desire', 'VB'), (',', ','), ('we', 'PRP'), ('might', 'MD'), ('be', 'VB'), ('nearly', 'RB'), ('free', 'JJ'), (';', ':'), ('but', 'CC'), ('now', 'RB'), ('we', 'PRP'), ('are', 'VBP'), ('moved', 'VBN'), ('by', 'IN'), ('every', 'DT'), ('wind', 'NN'), ('that', 'IN'), ('blows', 'VBZ'), ('and', 'CC'), ('a', 'DT'), ('chance', 'NN'), ('word', 'NN'), ('or', 'CC'), ('scene', 'NN'), ('that', 'IN'), ('that', 'DT'), ('word', 'NN'), ('may', 'MD'), ('convey', 'VB'), ('to', 'TO'), ('us', 'PRP'), ('.', '.')]"
1300,14,28,9,,3,3,0,0,1,1,2,1,0,We rest; a dream has power to poison sleep.,"[('We', 'PRP'), ('rest', 'VBP'), (';', ':'), ('a', 'DT'), ('dream', 'NN'), ('has', 'VBZ'), ('power', 'NN'), ('to', 'TO'), ('poison', 'NN'), ('sleep', 'VB'), ('.', '.')]"
1301,14,29,9,,4,2,0,0,0,1,2,1,2,We rise; one wand'ring thought pollutes the day.,"[('We', 'PRP'), ('rise', 'VBP'), (';', ':'), ('one', 'CD'), ('wand', 'NN'), (""'"", ""''""), ('ring', 'VBG'), ('thought', 'NN'), ('pollutes', 'NNS'), ('the', 'DT'), ('day', 'NN'), ('.', '.')]"
1302,14,30,34,,9,6,3,3,7,5,10,1,0,"We feel, conceive, or reason; laugh or weep,    Embrace fond woe, or cast our cares away;   It is the same:  for, be it joy or sorrow,    The path of its departure still is free.","[('We', 'PRP'), ('feel', 'VBP'), (',', ','), ('conceive', 'JJ'), (',', ','), ('or', 'CC'), ('reason', 'NN'), (';', ':'), ('laugh', 'IN'), ('or', 'CC'), ('weep', 'VB'), (',', ','), ('Embrace', 'NNP'), ('fond', 'NN'), ('woe', 'NN'), (',', ','), ('or', 'CC'), ('cast', 'VBN'), ('our', 'PRP$'), ('cares', 'NNS'), ('away', 'RB'), (';', ':'), ('It', 'PRP'), ('is', 'VBZ'), ('the', 'DT'), ('same', 'JJ'), (':', ':'), ('for', 'IN'), (',', ','), ('be', 'VB'), ('it', 'PRP'), ('joy', 'RB'), ('or', 'CC'), ('sorrow', 'NN'), (',', ','), ('The', 'NNP'), ('path', 'NN'), ('of', 'IN'), ('its', 'PRP$'), ('departure', 'NN'), ('still', 'RB'), ('is', 'VBZ'), ('free', 'JJ'), ('.', '.')]"
1303,14,31,15,,7,3,0,0,2,1,2,0,4,Man's yesterday may ne'er be like his morrow;    Nought may endure but mutability!,"[('Man', 'NN'), (""'"", 'POS'), ('s', 'NNS'), ('yesterday', 'NN'), ('may', 'MD'), ('ne', 'VB'), (""'"", ""''""), ('er', 'NN'), ('be', 'VB'), ('like', 'IN'), ('his', 'PRP$'), ('morrow', 'NN'), (';', ':'), ('Nought', 'NNP'), ('may', 'MD'), ('endure', 'VB'), ('but', 'CC'), ('mutability', 'NN'), ('!', '.')]"
1304,14,32,13,,1,2,1,3,2,2,1,2,0,It was nearly noon when I arrived at the top of the ascent.,"[('It', 'PRP'), ('was', 'VBD'), ('nearly', 'RB'), ('noon', 'RB'), ('when', 'WRB'), ('I', 'PRP'), ('arrived', 'VBD'), ('at', 'IN'), ('the', 'DT'), ('top', 'JJ'), ('of', 'IN'), ('the', 'DT'), ('ascent', 'NN'), ('.', '.')]"
1305,14,33,14,,5,1,0,0,4,1,1,3,0,For some time I sat upon the rock that overlooks the sea of ice.,"[('For', 'IN'), ('some', 'DT'), ('time', 'NN'), ('I', 'PRP'), ('sat', 'VBP'), ('upon', 'IN'), ('the', 'DT'), ('rock', 'NN'), ('that', 'IN'), ('overlooks', 'NNS'), ('the', 'DT'), ('sea', 'NN'), ('of', 'IN'), ('ice', 'NN'), ('.', '.')]"
1306,14,34,9,,2,2,0,0,2,0,1,3,0,A mist covered both that and the surrounding mountains.,"[('A', 'DT'), ('mist', 'NN'), ('covered', 'VBN'), ('both', 'DT'), ('that', 'IN'), ('and', 'CC'), ('the', 'DT'), ('surrounding', 'NN'), ('mountains', 'VBZ'), ('.', '.')]"
1307,14,35,12,,3,2,0,1,2,1,2,3,0,"Presently a breeze dissipated the cloud, and I descended upon the glacier.","[('Presently', 'RB'), ('a', 'DT'), ('breeze', 'NN'), ('dissipated', 'VBN'), ('the', 'DT'), ('cloud', 'NN'), (',', ','), ('and', 'CC'), ('I', 'PRP'), ('descended', 'VBD'), ('upon', 'IN'), ('the', 'DT'), ('glacier', 'NN'), ('.', '.')]"
1308,14,36,22,,6,5,2,1,5,0,4,3,0,"The surface is very uneven, rising like the waves of a troubled sea, descending low, and interspersed by rifts that sink deep.","[('The', 'DT'), ('surface', 'NN'), ('is', 'VBZ'), ('very', 'RB'), ('uneven', 'VBN'), (',', ','), ('rising', 'VBG'), ('like', 'IN'), ('the', 'DT'), ('waves', 'NNS'), ('of', 'IN'), ('a', 'DT'), ('troubled', 'JJ'), ('sea', 'NN'), (',', ','), ('descending', 'VBG'), ('low', 'JJ'), (',', ','), ('and', 'CC'), ('interspersed', 'VBD'), ('by', 'IN'), ('rifts', 'NNS'), ('that', 'IN'), ('sink', 'NN'), ('deep', 'NN'), ('.', '.')]"
1309,14,37,19,,5,3,0,2,4,2,2,2,1,"The field of ice is almost a league in width, but I spent nearly two hours in crossing it.","[('The', 'DT'), ('field', 'NN'), ('of', 'IN'), ('ice', 'NN'), ('is', 'VBZ'), ('almost', 'RB'), ('a', 'DT'), ('league', 'NN'), ('in', 'IN'), ('width', 'NN'), (',', ','), ('but', 'CC'), ('I', 'PRP'), ('spent', 'VBD'), ('nearly', 'RB'), ('two', 'CD'), ('hours', 'NNS'), ('in', 'IN'), ('crossing', 'VBG'), ('it', 'PRP'), ('.', '.')]"
1310,14,38,8,,4,1,1,0,0,0,1,2,0,The opposite mountain is a bare perpendicular rock.,"[('The', 'DT'), ('opposite', 'JJ'), ('mountain', 'NN'), ('is', 'VBZ'), ('a', 'DT'), ('bare', 'NN'), ('perpendicular', 'NN'), ('rock', 'NN'), ('.', '.')]"
1311,14,39,26,,7,3,2,3,6,2,4,3,0,"From the side where I now stood Montanvert was exactly opposite, at the distance of a league; and above it rose Mont Blanc, in awful majesty.","[('From', 'IN'), ('the', 'DT'), ('side', 'NN'), ('where', 'WRB'), ('I', 'PRP'), ('now', 'RB'), ('stood', 'VBD'), ('Montanvert', 'NNP'), ('was', 'VBD'), ('exactly', 'RB'), ('opposite', 'JJ'), (',', ','), ('at', 'IN'), ('the', 'DT'), ('distance', 'NN'), ('of', 'IN'), ('a', 'DT'), ('league', 'NN'), (';', ':'), ('and', 'CC'), ('above', 'IN'), ('it', 'PRP'), ('rose', 'VBD'), ('Mont', 'NNP'), ('Blanc', 'NNP'), (',', ','), ('in', 'IN'), ('awful', 'JJ'), ('majesty', 'NN'), ('.', '.')]"
1312,14,40,15,,3,2,2,0,4,1,2,3,0,"I remained in a recess of the rock, gazing on this wonderful and stupendous scene.","[('I', 'PRP'), ('remained', 'VBD'), ('in', 'IN'), ('a', 'DT'), ('recess', 'NN'), ('of', 'IN'), ('the', 'DT'), ('rock', 'NN'), (',', ','), ('gazing', 'VBG'), ('on', 'IN'), ('this', 'DT'), ('wonderful', 'JJ'), ('and', 'CC'), ('stupendous', 'JJ'), ('scene', 'NN'), ('.', '.')]"
